row_id,title,url,area,block,scope,property_type,size_marla,beds,baths,asking_price,comp_count,comp_low,comp_typical,comp_high,position,deviation,confidence,predicted_price,image
7872,5 Marla Fully Furnished Ultra Advance Modern Smart Features Designer Brand New House Available For Sale,https://www.zameen.com/Property/bahria_town_sector_e_bahria_town_-_jinnah_block_5_marla_fully_furnished_ultra_advance_modern_smart_features_designer_brand_new_house_available_for_sale-54470471-1804-1.html,Bahria Town,Jinnah Block,block,House,5.0,4.0,3.0,27000000.0,53,19900000.0,24000000.0,28599999.999999996,within,0.0,high,25766816.0,https://media.zameen.com/thumbnails/305157918-400x300.jpeg
7873,A Beautiful House Available For Sale In Central Park Housing Scheme,https://www.zameen.com/Property/lahore_central_park_housing_scheme_a_beautiful_house_available_for_sale_in_central_park_housing_scheme-54616318-1013-1.html,Central Park,,area,House,10.0,6.0,6.0,32000000.0,163,30650000.0,40000000.0,46000000.0,within,0.0,high,38580516.0,https://media.zameen.com/thumbnails/306044049-400x300.jpeg
7874,Beautiful House For Sale In Central Park,https://www.zameen.com/Property/central_park_housing_scheme_central_park_-_block_a_beautiful_house_for_sale_in_central_park-54629294-3684-1.html,Central Park,Block A,block,House,10.1,5.0,5.0,39000000.0,29,37100000.0,42500000.0,46500000.0,within,0.0,high,37512316.0,https://media.zameen.com/thumbnails/306157487-400x300.jpeg
7875,5 Marla Ultra Advance Modern Smart Features Designer Brand New House Available For Sale,https://www.zameen.com/Property/bahria_town_sector_d_bahria_town_-_block_bb_5_marla_ultra_advance_modern_smart_features_designer_brand_new_house_available_for_sale-54550256-1798-1.html,Bahria Town,Block BB,block,House,5.0,3.0,4.0,27000000.0,12,18500000.0,21250000.0,26175000.0,within,0.0,low,23879320.0,https://media.zameen.com/thumbnails/305416889-400x300.jpeg
7876,One kanal Ultra Advance Modern Smart Features Designer Brand New House Available For Sale Meeting With Direct Owner,https://www.zameen.com/Property/bahria_town_sector_c_bahria_town_-_jasmine_block_one_kanal_ultra_advance_modern_smart_features_designer_brand_new_house_available_for_sale_meeting_with_direct_owner-53975472-1786-1.html,Bahria Town,Jasmine Block,block,House,20.0,6.0,6.0,119900000.0,15,62300000.0,80000000.0,113000000.0,above,0.0611,low,80594640.0,https://media.zameen.com/thumbnails/301743654-400x300.jpeg
7877,5 Marla House For Sale In Bahria Orchard Phase 1 Prime Location,https://www.zameen.com/Property/bahria_orchard_phase_1_bahria_orchard_phase_1_-_eastern_extension_5_marla_house_for_sale_in_bahria_orchard_phase_1_prime_location-54089254-22120-1.html,Bahria Orchard Phase 1,Eastern Extension,block,House,5.0,3.0,3.0,12000000.0,20,16350000.0,18000000.0,24024999.999999996,below,0.2661,high,13649123.0,https://media.zameen.com/thumbnails/300244812-400x300.jpeg
7878,10 Marla Spanish Brand New Double Storey House Urgent For Sale Prime Location Al Jalil Garden,https://www.zameen.com/Property/lahore_al_jalil_garden_10_marla_spanish_brand_new_double_storey_house_urgent_for_sale_prime_location_al_jalil_garden-53875391-8911-1.html,Al Jalil Garden,,area,House,10.0,5.0,6.0,27000000.0,12,26650000.0,31750000.0,35000000.0,within,0.0,low,27682908.0,https://media.zameen.com/thumbnails/301917129-400x300.jpeg
7879,5 Marla House For Sale In OLC A Block Bahria Orchard Prime Location Hot Deal,https://www.zameen.com/Property/bahria_orchard_bahria_orchard_phase_2_5_marla_house_for_sale_in_olc_a_block_bahria_orchard_prime_location_hot_deal-54056928-8236-1.html,Bahria Orchard Phase 2,,area,House,5.0,3.0,5.0,18000000.0,61,16500000.0,19500000.0,21500000.0,within,0.0,high,18444452.0,https://media.zameen.com/thumbnails/300249801-400x300.jpeg
7880,Olc B Block Corner House For Sale,https://www.zameen.com/Property/bahria_orchard_bahria_orchard_phase_1_olc_b_block_corner_house_for_sale-47654490-8235-1.html,Bahria Orchard Phase 1,,area,House,6.0,3.0,4.0,23000000.0,65,15800000.0,21000000.0,25240000.0,within,0.0,high,22058996.0,https://media.zameen.com/thumbnails/301257003-400x300.jpeg
7881,10 Marla House For Sale,https://www.zameen.com/Property/bahria_orchard_bahria_orchard_phase_1_10_marla_house_for_sale-53352667-8235-1.html,Bahria Orchard Phase 1,,area,House,10.0,5.0,4.0,35500000.0,38,26275000.0,35000000.0,45225000.0,within,0.0,high,34598788.0,https://media.zameen.com/thumbnails/300469797-400x300.jpeg
7882,Olc B Block Hot Location,https://www.zameen.com/Property/lahore_bahria_orchard_olc_b_block_hot_location-53837214-1474-1.html,Bahria Orchard,,area,House,5.3,3.0,4.0,20500000.0,37,13700000.0,21000000.0,22500000.0,within,0.0,high,19315944.0,https://media.zameen.com/thumbnails/300469983-400x300.jpeg
7883,Bahria Orchard Phase 2 House Sized 5 Marla,https://www.zameen.com/Property/bahria_orchard_bahria_orchard_phase_2_bahria_orchard_phase_2_house_sized_5_marla-53831914-8236-1.html,Bahria Orchard Phase 2,,area,House,5.0,3.0,4.0,17000000.0,61,16500000.0,19500000.0,21500000.0,within,0.0,high,18400352.0,https://media.zameen.com/thumbnails/301260502-400x300.jpeg
7884,C Block Hot Location House,https://www.zameen.com/Property/bahria_orchard_bahria_orchard_phase_2_c_block_hot_location_house-53815049-8236-1.html,Bahria Orchard Phase 2,,area,House,5.0,3.0,4.0,19500000.0,61,16500000.0,19500000.0,21500000.0,within,0.0,high,20711092.0,https://media.zameen.com/thumbnails/301258636-400x300.jpeg
7885,Butifull House 8 Marla,https://www.zameen.com/Property/bahria_orchard_bahria_orchard_phase_2_butifull_house_8_marla-54189971-8236-1.html,Bahria Orchard Phase 2,,area,House,8.0,5.0,6.0,27500000.0,25,23000000.0,25500000.0,28419999.999999996,within,0.0,high,27583084.0,https://media.zameen.com/thumbnails/300472975-400x300.jpeg
7886,1 Kanal ViP Like Brand New Double Storey House Urgent For Sale Prime Location 100 Feet Road In Sabzazar,https://www.zameen.com/Property/sabzazar_scheme_sabzazar_scheme_-_block_g_1_kanal_vip_like_brand_new_double_storey_house_urgent_for_sale_prime_location_100_feet_road_in_sabzazar-52582657-4170-1.html,Sabzazar Scheme,Block G,area,House,20.0,5.0,6.0,80000000.0,6,58750000.0,71000000.0,101250000.0,within,0.0,low,77321360.0,https://media.zameen.com/thumbnails/299885377-400x300.jpeg
7887,10 Marla Beautiful Double Storey House Urgent For Sale Prime Location In Sabzazar,https://www.zameen.com/Property/lahore_sabzazar_scheme_10_marla_beautiful_double_storey_house_urgent_for_sale_prime_location_in_sabzazar-54044145-562-1.html,Sabzazar Scheme,,area,House,10.0,5.0,6.0,35500000.0,27,35880000.0,40000000.0,47500000.0,within,0.0,high,37015716.0,https://media.zameen.com/thumbnails/301916596-400x300.jpeg
7888,10 Marla Beautiful Triple Storey House Urgent For Sale Prime location G block in Sabzazar,https://www.zameen.com/Property/lahore_sabzazar_scheme_10_marla_beautiful_triple_storey_house_urgent_for_sale_prime_location_g_block_in_sabzazar-54163823-562-1.html,Sabzazar Scheme,,area,House,10.0,7.0,7.0,42500000.0,27,35430000.0,39500000.0,47500000.0,within,0.0,high,51262304.0,https://media.zameen.com/thumbnails/299884053-400x300.jpeg
7889,20 Marla House Available In DHA Phase 6 - Block K For Sale,https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_block_k_20_marla_house_available_in_dha_phase_6_-_block_k_for_sale-53873846-1619-1.html,DHA Phase 6,Block K,block,House,20.0,5.0,6.0,111500000.0,90,92710000.0,139000000.0,229865000.0,within,0.0,high,100432400.0,https://media.zameen.com/thumbnails/303420245-400x300.jpeg
7890,22 Marla Corner House Available For Sale DHA Phase7 Near defence Raya Very Reasonable deal,https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_w_22_marla_corner_house_available_for_sale_dha_phase7_near_defence_raya_very_reasonable_deal-54316970-1630-1.html,DHA Phase 7,Block W,block,House,22.0,5.0,6.0,73500000.0,36,73375000.0,84400000.0,108750000.0,within,0.0,high,79855568.0,https://media.zameen.com/thumbnails/300316935-400x300.jpeg
7891,1 Kanal Top Quality Build Luxurious Beautiful Modern Design Villa With Basement For Sale In DHA Lahore Phase 6 Prime Location Near To Raya 20 KVA Solar With Green Metar,https://www.zameen.com/Property/dha_defence_dha_phase_6_1_kanal_top_quality_build_luxurious_beautiful_modern_design_villa_with_basement_for_sale_in_dha_lahore_phase_6_prime_location_near_to_raya_20_kva_solar_with_green_metar-54248899-1448-1.html,DHA Phase 6,,area,House,20.0,5.0,6.0,88000000.0,1003,87500000.0,112500000.0,190000000.0,within,0.0,high,88430168.0,https://media.zameen.com/thumbnails/299930991-400x300.jpeg
7892,5 Marla Spanish House for Sale | Elegant Elevation | Stylish Design,https://www.zameen.com/Property/bahria_town_overseas_enclave_bahria_town_-_overseas_c_5_marla_spanish_house_for_sale_elegant_elevation_stylish_design-54612927-17552-1.html,Bahria Town,Overseas C,area,House,5.0,3.0,4.0,23000000.0,315,18000000.0,22000000.0,27000000.0,within,0.0,high,21800712.0,https://media.zameen.com/thumbnails/306010095-400x300.jpeg
7893,PREMIUM ARCHITECTURE 10 MARLA HOUSE FOR SALE IN DHA PHASE 8,https://www.zameen.com/Property/dha_defence_dha_phase_8_premium_architecture_10_marla_house_for_sale_in_dha_phase_8-54577392-1451-1.html,DHA Phase 8,,area,House,10.0,4.0,5.0,46500000.0,85,46000000.0,50000000.0,57500000.0,within,0.0,high,48275112.0,https://media.zameen.com/thumbnails/305675055-400x300.jpeg
7894,DESIGNER HOUSE 10 MARLA BRAND NEW HOUSE FOR SALE IN DHA PHASE 7,https://www.zameen.com/Property/dha_defence_dha_phase_7_designer_house_10_marla_brand_new_house_for_sale_in_dha_phase_7-54577240-1450-1.html,DHA Phase 7,,area,House,10.0,4.0,5.0,53500000.0,288,45305000.0,51000000.0,59974999.99999999,within,0.0,high,50568728.0,https://media.zameen.com/thumbnails/305672367-400x300.jpeg
7895,ELEGANT CLASSIC 10 MARLA HOUSE FOR SALE IN DHA PHASE 6,https://www.zameen.com/Property/dha_defence_dha_phase_6_elegant_classic_10_marla_house_for_sale_in_dha_phase_6-54576978-1448-1.html,DHA Phase 6,,area,House,10.0,4.0,5.0,58000000.0,144,49000000.0,55000000.0,60000000.0,within,0.0,high,54381308.0,https://media.zameen.com/thumbnails/305670824-400x300.jpeg
7896,10 Marla Double Highted Architect Designer House For Sale Hot Location,https://www.zameen.com/Property/bahria_town_sector_c_bahria_town_-_tulip_block_10_marla_double_highted_architect_designer_house_for_sale_hot_location-54591749-1789-1.html,Bahria Town,Tulip Block,block,House,10.0,5.0,6.0,36400000.0,15,32300000.0,39000000.0,49600000.0,within,0.0,low,37448976.0,https://media.zameen.com/thumbnails/305808807-400x300.jpeg
7897,5 Marla House For Sale In Bahria Orchard Eastern Extension Prime Location Best Investment,https://www.zameen.com/Property/bahria_orchard_phase_1_bahria_orchard_phase_1_-_eastern_extension_5_marla_house_for_sale_in_bahria_orchard_eastern_extension_prime_location_best_investment-54056893-22120-1.html,Bahria Orchard Phase 1,Eastern Extension,block,House,5.0,3.0,5.0,17500000.0,20,15125000.0,18000000.0,24024999.999999996,within,0.0,high,19069764.0,https://media.zameen.com/thumbnails/300248417-400x300.jpeg
7898,5 Marla House For Sale In Bahria Orchard Eastern Extension Prime Location Ideal Living,https://www.zameen.com/Property/bahria_orchard_phase_1_bahria_orchard_phase_1_-_eastern_extension_5_marla_house_for_sale_in_bahria_orchard_eastern_extension_prime_location_ideal_living-54056874-22120-1.html,Bahria Orchard Phase 1,Eastern Extension,block,House,5.0,3.0,5.0,17500000.0,20,15125000.0,18000000.0,24024999.999999996,within,0.0,high,19333232.0,https://media.zameen.com/thumbnails/300245917-400x300.jpeg
7899,"5 Marla Brand New Luxury House for Sale in Bahria Orchard Phase 1 Eastern Extension, Lahore",https://www.zameen.com/Property/bahria_orchard_phase_1_bahria_orchard_phase_1_-_eastern_extension_5_marla_brand_new_luxury_house_for_sale_in_bahria_orchard_phase_1_eastern_extension_lahore-54331097-22120-1.html,Bahria Orchard Phase 1,Eastern Extension,block,House,5.0,3.0,5.0,17500000.0,20,15125000.0,18000000.0,24024999.999999996,within,0.0,high,20271992.0,https://media.zameen.com/thumbnails/299828195-400x300.jpeg
7900,5 Marla Brand New Luxury House For Sale In Bahria Orchard Lahore | Prime Location | Modern Design,https://www.zameen.com/Property/bahria_orchard_bahria_orchard_phase_2_5_marla_brand_new_luxury_house_for_sale_in_bahria_orchard_lahore_prime_location_modern_design-54155602-8236-1.html,Bahria Orchard Phase 2,,area,House,5.0,3.0,4.0,18000000.0,61,16500000.0,19500000.0,21500000.0,within,0.0,high,18979664.0,https://media.zameen.com/thumbnails/300246990-400x300.jpeg
7901,5 Marla Ultra Luxury Designer House For Sale,https://www.zameen.com/Property/bahria_orchard_phase_1_bahria_orchard_phase_1_-_eastern_5_marla_ultra_luxury_designer_house_for_sale-54533785-8239-1.html,Bahria Orchard Phase 1,Eastern,block,House,5.0,3.0,4.0,22500000.0,19,19340000.0,21000000.0,25599999.999999996,within,0.0,low,20445140.0,https://media.zameen.com/thumbnails/305853218-400x300.jpeg
7902,5 Marla Brand New Modern Style Beautiful House For Sale Bahria Town Lahore,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_d_5_marla_brand_new_modern_style_beautiful_house_for_sale_bahria_town_lahore-54553747-1796-1.html,Bahria Town,Sector D,block,House,5.0,3.0,3.0,24500000.0,21,20000000.0,21500000.0,26000000.0,within,0.0,high,25935448.0,https://media.zameen.com/thumbnails/305446983-400x300.jpeg
7903,"5 Marla Beautiful Modern Style House For Sale Sector D, Bahria Town Lahore",https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_d_5_marla_beautiful_modern_style_house_for_sale_sector_d_bahria_town_lahore-54553716-1796-1.html,Bahria Town,Sector D,block,House,5.0,3.0,3.0,27500000.0,21,20000000.0,21500000.0,25000000.0,above,0.1,high,22868488.0,https://media.zameen.com/thumbnails/305446741-400x300.jpeg
7904,Looking For A House In Lahore,https://www.zameen.com/Property/defence_road_dream_gardens_looking_for_a_house_in_lahore-54672016-4393-1.html,Dream Gardens,,area,House,8.0,4.0,4.0,22000000.0,13,32760000.0,35500000.0,47000000.0,below,0.3284,low,22723528.0,https://media.zameen.com/thumbnails/306567834-400x300.jpeg
7906,This Is Your Chance To Buy House In Allama Iqbal Town - Nishtar Block,https://www.zameen.com/Property/allama_iqbal_town_allama_iqbal_town_-_nishtar_block_this_is_your_chance_to_buy_house_in_allama_iqbal_town_-_nishtar_block-54136911-3543-1.html,Allama Iqbal Town,Nishtar Block,area,House,10.7,6.0,6.0,45000000.0,72,38000000.0,45000000.0,58175000.0,within,0.0,high,53984360.0,https://media.zameen.com/thumbnails/301450356-400x300.jpeg
7907,"Triple Storey House With 6Kw Solar Panel, 10Kw Invertor, Green Meter For SALE",https://www.zameen.com/Property/allama_iqbal_town_allama_iqbal_town_-_asif_block_triple_storey_house_with_6kw_solar_panel_10kw_invertor_green_meter_for_sale-54137793-3526-1.html,Allama Iqbal Town,Asif Block,area,House,2.8,4.0,4.0,18000000.0,26,13875000.0,18000000.0,26625000.0,within,0.0,high,19300404.0,https://media.zameen.com/thumbnails/301815290-400x300.jpeg
7908,10 Marla Brand New Corner House For Sale In Norther Block Bahria Orchard Lahore,https://www.zameen.com/Property/bahria_orchard_phase_1_bahria_orchard_phase_1_-_northern_10_marla_brand_new_corner_house_for_sale_in_norther_block_bahria_orchard_lahore-54628128-8241-1.html,Bahria Orchard Phase 1,Northern,block,House,10.0,5.0,5.0,52500000.0,10,24665000.0,31000000.0,54125000.0,within,0.0,low,44242988.0,https://media.zameen.com/thumbnails/306147939-400x300.jpeg
7910,1 Kanal House for Sale in Valencia Society Lahore,https://www.zameen.com/Property/lahore_valencia_housing_society_1_kanal_house_for_sale_in_valencia_society_lahore-54627923-373-1.html,Valencia,,area,House,20.0,5.0,7.0,90000000.0,141,59500000.0,80000000.0,95000000.0,within,0.0,high,74140704.0,https://media.zameen.com/thumbnails/306145517-400x300.jpeg
7911,Fully Furnished 1 Kanal Modern Luxury Design 6 Bedrooms Topnotch Location Bungalow For Sale In Dha Phase 6 Lahore,https://www.zameen.com/Property/dha_defence_dha_phase_6_fully_furnished_1_kanal_modern_luxury_design_6_bedrooms_topnotch_location_bungalow_for_sale_in_dha_phase_6_lahore-54614046-1448-1.html,DHA Phase 6,,area,House,20.0,6.0,7.0,250000000.0,1003,87500000.0,112500000.0,190000000.0,above,0.3158,high,129054704.0,https://media.zameen.com/thumbnails/306021934-400x300.jpeg
7912,"5 Marla Brand New House For Sale Bahria Orchard Phase 2, Lahore",https://www.zameen.com/Property/bahria_orchard_bahria_orchard_phase_2_5_marla_brand_new_house_for_sale_bahria_orchard_phase_2_lahore-54604491-8236-1.html,Bahria Orchard Phase 2,,area,House,5.0,3.0,4.0,21000000.0,61,16500000.0,19500000.0,21500000.0,within,0.0,high,19849396.0,https://media.zameen.com/thumbnails/305930634-400x300.jpeg
7913,"5 Marla Brand New Modern House For Sale Bahria Orchard Phase 1, Lahore",https://www.zameen.com/Property/bahria_orchard_bahria_orchard_phase_1_5_marla_brand_new_modern_house_for_sale_bahria_orchard_phase_1_lahore-54604504-8235-1.html,Bahria Orchard Phase 1,,area,House,5.0,3.0,4.0,21000000.0,61,16000000.0,21000000.0,25000000.0,within,0.0,high,19583676.0,https://media.zameen.com/thumbnails/305930763-400x300.jpeg
7914,5 Marla Brand New House For Sale Bahria Orchard Phase 2,https://www.zameen.com/Property/bahria_orchard_bahria_orchard_phase_2_5_marla_brand_new_house_for_sale_bahria_orchard_phase_2-54604583-8236-1.html,Bahria Orchard Phase 2,,area,House,5.0,3.0,4.0,22500000.0,61,16500000.0,19500000.0,21200000.0,above,0.0613,high,20475656.0,https://media.zameen.com/thumbnails/305931107-400x300.jpeg
7916,8 Marla Owner-Built Facing Park House For Sale Bahria Orchard Phase 2,https://www.zameen.com/Property/bahria_orchard_bahria_orchard_phase_2_8_marla_owner-built_facing_park_house_for_sale_bahria_orchard_phase_2-54604606-8236-1.html,Bahria Orchard Phase 2,,area,House,8.0,4.0,4.0,26500000.0,25,23000000.0,25500000.0,28419999.999999996,within,0.0,high,25176508.0,https://media.zameen.com/thumbnails/305931390-400x300.jpeg
7917,5 Marla Double-Storey House For Sale In Khayaban-E-Amin,https://www.zameen.com/Property/lahore_khayaban-e-amin_5_marla_double-storey_house_for_sale_in_khayaban-e-amin-53905299-1514-1.html,Khayaban-e-Amin,,area,House,5.0,3.0,3.0,16000000.0,62,12545000.0,18000000.0,20500000.0,within,0.0,high,17785928.0,https://media.zameen.com/thumbnails/306142977-400x300.jpeg
7918,Ultra Modern One Kanal Brand New Luxurious Bungalow Direct Approach From Main Road,https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_x_ultra_modern_one_kanal_brand_new_luxurious_bungalow_direct_approach_from_main_road-53562348-1631-1.html,DHA Phase 7,Block X,block,House,20.0,5.0,6.0,86000000.0,27,74850000.0,81000000.0,110000000.0,within,0.0,high,88515728.0,https://media.zameen.com/thumbnails/305377712-400x300.jpeg
7919,"6 MARLA BRAND NEW HOUSE PRIME LOCATION, FOR SALE IN PARK VIEW CITY LHR",https://www.zameen.com/Property/park_view_city_park_view_city_-_tulip_block_6_marla_brand_new_house_prime_location_for_sale_in_park_view_city_lhr-53907220-8465-1.html,Park View City,Tulip Block,block,House,6.0,4.0,5.0,28000000.0,39,19000000.0,23000000.0,24500000.0,above,0.1429,high,24093480.0,https://media.zameen.com/thumbnails/303450892-400x300.jpeg
7920,One Kanal Brand New Luxurious Bungalow Near Masjid And Market Must Once Visit,https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_r_one_kanal_brand_new_luxurious_bungalow_near_masjid_and_market_must_once_visit-53561104-1625-1.html,DHA Phase 7,Block R,block,House,20.0,5.0,6.0,85000000.0,35,79500000.0,87500000.0,100000000.0,within,0.0,high,88650048.0,https://media.zameen.com/thumbnails/305378200-400x300.jpeg
7921,1 Kanal House For Sale In Engineers Town,https://www.zameen.com/Property/lahore_iep_engineers_town_1_kanal_house_for_sale_in_engineers_town-54149359-8425-1.html,IEP Engineers Town,,area,House,20.0,4.0,,45000000.0,34,53450000.0,64400000.0,67125000.0,below,0.1581,high,45310412.0,https://media.zameen.com/thumbnails/303392448-400x300.jpeg
7922,Brand New Luxury 1 Kanal House For Sale In Bahria Town Lahore | Prime Location | Modern Design,https://www.zameen.com/Property/bahria_town_bahria_town_-_overseas_enclave_brand_new_luxury_1_kanal_house_for_sale_in_bahria_town_lahore_prime_location_modern_design-54642066-1811-1.html,Bahria Town,Overseas Enclave,area,House,20.0,5.0,6.0,85000000.0,142,60000000.0,75000000.0,95000000.0,within,0.0,high,78925224.0,https://media.zameen.com/thumbnails/306293605-400x300.jpeg
7923,Brand New 5 Marla House For Sale In Eastern Extension Block Bahria Orchard Phase 1,https://www.zameen.com/Property/bahria_orchard_bahria_orchard_phase_1_brand_new_5_marla_house_for_sale_in_eastern_extension_block_bahria_orchard_phase_1-54642092-8235-1.html,Bahria Orchard Phase 1,,area,House,5.0,3.0,5.0,21500000.0,61,16000000.0,21000000.0,25000000.0,within,0.0,high,20040672.0,https://media.zameen.com/thumbnails/306290714-400x300.jpeg
7924,1 Kanal Modern Designed Luxury Bungalow for Sale At Prime Location In DHA Phase 7 Original Pictures Are Attached,https://www.zameen.com/Property/dha_defence_dha_phase_7_1_kanal_modern_designed_luxury_bungalow_for_sale_at_prime_location_in_dha_phase_7_original_pictures_are_attached-54441299-1450-1.html,DHA Phase 7,,area,House,20.0,5.0,6.0,72500000.0,1053,74980000.0,85000000.0,117500000.0,within,0.0,high,88639904.0,https://media.zameen.com/thumbnails/304348973-400x300.jpeg
7925,Brand New 5 Marla House For Sale In Bahria Orchard Phase 1 Lahore Hot Deal 170 Lac,https://www.zameen.com/Property/bahria_orchard_bahria_orchard_phase_1_brand_new_5_marla_house_for_sale_in_bahria_orchard_phase_1_lahore_hot_deal_170_lac-54642091-8235-1.html,Bahria Orchard Phase 1,,area,House,5.0,3.0,5.0,17000000.0,61,16000000.0,21000000.0,25000000.0,within,0.0,high,18360736.0,https://media.zameen.com/thumbnails/306290666-400x300.jpeg
7926,5 Marla House For Sale In Bahria Orchard Phase 2 Prime Location Best Deal,https://www.zameen.com/Property/bahria_orchard_bahria_orchard_phase_2_5_marla_house_for_sale_in_bahria_orchard_phase_2_prime_location_best_deal-54642089-8236-1.html,Bahria Orchard Phase 2,,area,House,5.0,3.0,5.0,19500000.0,61,16500000.0,19500000.0,21500000.0,within,0.0,high,17853156.0,https://media.zameen.com/thumbnails/306290672-400x300.jpeg
7927,Luxury 10 Marla House For Sale In Bahria Town Lahore Prime Location Ideal Living,https://www.zameen.com/Property/bahria_town_sector_c_bahria_town_-_nargis_block_luxury_10_marla_house_for_sale_in_bahria_town_lahore_prime_location_ideal_living-54642086-1791-1.html,Bahria Town,Nargis Block,area,House,10.0,5.0,6.0,37500000.0,595,30099999.999999993,37900000.0,48000000.0,within,0.0,high,37933800.0,https://media.zameen.com/thumbnails/306290625-400x300.jpeg
7928,Ultra Modern 10 Marla House For Sale In Nishtar Block Luxury Living Prime Location,https://www.zameen.com/Property/bahria_town_sector_e_bahria_town_-_nishtar_block_ultra_modern_10_marla_house_for_sale_in_nishtar_block_luxury_living_prime_location-54642085-1806-1.html,Bahria Town,Nishtar Block,area,House,10.0,5.0,6.0,45000000.0,595,30099999.999999993,37500000.0,48000000.0,within,0.0,high,40072116.0,https://media.zameen.com/thumbnails/306293420-400x300.jpeg
7929,Brand New 5 Marla House For Sale In Sector E Jinnah Block Luxury Living Prime Location,https://www.zameen.com/Property/bahria_town_sector_e_bahria_town_-_jinnah_block_brand_new_5_marla_house_for_sale_in_sector_e_jinnah_block_luxury_living_prime_location-54642084-1804-1.html,Bahria Town,Jinnah Block,block,House,5.0,3.0,4.0,24000000.0,53,19900000.0,24000000.0,28599999.999999996,within,0.0,high,23753492.0,https://media.zameen.com/thumbnails/306293425-400x300.jpeg
7930,10 Marla Brand New House Available For Sale,https://www.zameen.com/Property/lahore_divine_gardens_10_marla_brand_new_house_available_for_sale-51447004-1487-1.html,Divine Gardens,,area,House,10.0,4.0,4.0,38000000.0,34,32500000.0,37250000.0,44500000.0,within,0.0,high,36956176.0,https://media.zameen.com/thumbnails/301622053-400x300.jpeg
7931,5 Marla Brand New House For Sale In DHA Rahbar Phase 11,https://www.zameen.com/Property/lahore_dha_11_rahbar_5_marla_brand_new_house_for_sale_in_dha_rahbar_phase_11-54189731-1410-1.html,DHA 11 Rahbar,,area,House,5.0,3.0,4.0,27500000.0,50,22140000.0,26500000.0,29325000.0,within,0.0,high,27651460.0,https://media.zameen.com/thumbnails/303398054-400x300.jpeg
7932,5 Marla House For Sale In DHA Rahbar Phase 11,https://www.zameen.com/Property/lahore_dha_11_rahbar_5_marla_house_for_sale_in_dha_rahbar_phase_11-54181077-1410-1.html,DHA 11 Rahbar,,area,House,5.0,3.0,4.0,27000000.0,50,22140000.0,26500000.0,29325000.0,within,0.0,high,25016676.0,https://media.zameen.com/thumbnails/303392361-400x300.jpeg
7933,5 Marla Ultra Modern House For Sale,https://www.zameen.com/Property/khayaban_e_amin_khayaban-e-amin_-_block_l_5_marla_ultra_modern_house_for_sale-53466171-8357-1.html,Khayaban-e-Amin,Block L,block,House,5.0,3.0,3.0,20000000.0,22,15575000.0,18000000.0,20500000.0,within,0.0,high,18135340.0,https://media.zameen.com/thumbnails/306142166-400x300.jpeg
7935,1 KANAL EXTRA ORDINARY LUXURY FULLY FURNISHED HOUSE WITH BASEMENT URGENT FOR SALE,https://www.zameen.com/Property/bahria_town_sector_c_bahria_town_-_tulip_block_1_kanal_extra_ordinary_luxury_fully_furnished_house_with_basement_urgent_for_sale-54446785-1789-1.html,Bahria Town,Tulip Block,area,House,20.0,6.0,7.0,120000000.0,142,60000000.0,75000000.0,94249999.99999997,above,0.2732,high,116203352.0,https://media.zameen.com/thumbnails/304400208-400x300.jpeg
7936,EXCELLENT LOCATION A + CONSTRUCTION MODERN HOUSE FOR SALE IN GHAZNAVI BLOCK SECTOR F,https://www.zameen.com/Property/bahria_town_sector_f_bahria_town_-_ghaznavi_block_excellent_location_a_construction_modern_house_for_sale_in_ghaznavi_block_sector_f-54395581-8261-1.html,Bahria Town,Ghaznavi Block,block,House,11.0,5.0,6.0,52500000.0,23,38950000.0,45000000.0,56000000.0,within,0.0,high,47984656.0,https://media.zameen.com/thumbnails/303901026-400x300.jpeg
7937,Brand New 5 Marla House For Sale In Platinum Block Park View City Lahore,https://www.zameen.com/Property/park_view_city_park_view_city_-_platinum_block_brand_new_5_marla_house_for_sale_in_platinum_block_park_view_city_lahore-54345098-16617-1.html,Park View City,Platinum Block,block,House,5.0,4.0,4.0,17500000.0,37,14000000.0,17800000.0,22000000.0,within,0.0,high,21412268.0,https://media.zameen.com/thumbnails/302353609-400x300.jpeg
7938,10 Marla Modern Design Most Beautiful House For Sale In DHA Prime Location,https://www.zameen.com/Property/dha_defence_dha_phase_5_10_marla_modern_design_most_beautiful_house_for_sale_in_dha_prime_location-54626678-1447-1.html,DHA Phase 5,,area,House,8.0,4.0,5.0,56500000.0,146,52500000.0,59500000.0,70000000.0,within,0.0,high,54766656.0,https://media.zameen.com/thumbnails/306133899-400x300.jpeg
7939,Modern Design 10 Marla Fully Furnished House Available For Sale in DHA Phase 6 Block E,https://www.zameen.com/Property/dha_defence_dha_phase_6_modern_design_10_marla_fully_furnished_house_available_for_sale_in_dha_phase_6_block_e-54295788-1448-1.html,DHA Phase 6,,area,House,10.0,4.0,5.0,59500000.0,144,49000000.0,55000000.0,60000000.0,within,0.0,high,64580388.0,https://media.zameen.com/thumbnails/301078630-400x300.jpeg
